subj,prompt,excluded_subj,excluded_subj_rep,excluded_response,response,prompt_set,prompt_val_set,prompt_val,prompt_stage,positivity_gpt,negativity_gpt,positivity_HK,negativity_HK,positivity_KSM,negativity_KSM,concrete_gpt,abstract_gpt,concrete_KG,abstract_KG,concrete_HK,abstract_HK,word_counts,brysbaert_sum,brysbaert_mean,brysbaert_sd
3,P4c,0,0,0,This picture depicts a large work meeting at what looks to be a primarily African-American owned company.,4,P4,P,c,0,0,0,0,1,0,3,1,7,3,6,0,17,43.5,2.71875,0.892127607
3,P5a,0,0,0,This looks like a frightened or angry woman.,5,P5,P,a,1,6,0,4,0,6,6,2,6,7,4,3,8,22.02,2.7525,0.889747155
3,P5b,0,0,0,This is a frightened or angry woman in a dining room.,5,P5,P,b,1,6,0,5,0,6,4,2,7,7,6,3,11,35.51,3.228181818,0.921605319
3,P5c,0,0,0,This picture looks to be depicting a woman playfully interacting with a child.,5,P5,P,c,7,0,3,0,6,0,6,2,6,4,7,4,13,38.13,2.933076923,1.081059547
3,N8a,0,0,0,"This picture looks to be of two women, one sitting in the foreground.",8,N8,N,a,0,0,0,2,0,0,8,0,4,0,6,0,13,39.46,3.035384615,1.238410375
3,N8b,0,0,0,This picture depicts a woman in the background speaking to someone out of frame.  Another woman sits in the foreground.,8,N8,N,b,0,0,0,3,1,0,8,0,6,1,7,0,20,61.16,3.058,1.101007194
3,N8c,0,0,0,This is a picture of a woman decorating a Christmas tree in the background and talking to someone out of frame.  An angry woman is sitting in the foreground.,8,N8,N,c,2,5,0,5,4,4,8,2,9,5,9,4,29,86.55,3.091071429,1.136037099
3,N9a,0,0,0,This looks like a man reaching for something being handed to him.,9,N9,N,a,0,0,0,0,1,0,8,1,7,0,7,0,12,33.84,2.82,1.17880525
3,N9b,0,0,0,The man in the background is reaching for the ring being given to him.,9,N9,N,b,0,0,0,2,3,0,8,1,7,0,9,2,14,39.18,2.798571429,1.251207768
3,N9c,0,0,0,I believe this picture is depicting a break-up/divorce.,9,N9,N,c,0,5,0,6,0,7,1,4,3,6,3,6,8,27.47,3.052222222,0.950983409
3,P6a,0,0,0,This looks like a discussion with friends.,6,P6,P,a,5,0,2,0,1,0,3,1,5,0,4,0,7,18.38,2.625714286,0.586653138
3,P6b,0,0,0,This looks like a discussion with some friends or customers.,6,P6,P,b,1,0,2,0,1,0,3,1,5,1,4,1,10,26.4,2.64,0.693685808
3,P6c,0,0,0,This picture looks to be depicting a saleswoman speaking with possible customers.,6,P6,P,c,0,0,1,0,1,0,6,1,7,3,6,2,12,34.28,2.856666667,1.149128787
3,N10a,0,0,0,This looks like a group of people in a living room.,10,N10,N,a,0,0,0,0,1,0,8,0,4,0,5,0,11,35.36,3.214545455,1.05369221
3,N10b,0,0,0,This looks like a group of people around a living room table; the woman in the foreground seems upset.,10,N10,N,b,1,5,0,4,1,4,8,3,6,4,6,3,19,56.63,2.980526316,1.184865082
3,N10c,0,0,0,This is a picture of a family around the kitchen table.  The girl in the foreground seems upset.,10,N10,N,c,2,3,0,5,1,4,7,3,6,4,7,3,18,49.18,2.892941176,1.248527957
3,P7a,0,0,0,This looks like an angry gentleman being held back by two other gentlemen.,7,P7,P,a,1,7,0,4,0,7,8,3,7,6,8,4,13,35.75,2.75,1.01543915
3,P7b,0,0,0,This picture depicts a laughing child being held back by another child.,7,P7,P,b,3,0,3,0,5,1,8,1,6,4,8,2,12,39.91,3.325833333,1.211636447
3,P7c,0,0,0,This is a group of happy children playing.  One is being held back by another.,7,P7,P,c,6,0,4,0,6,1,7,3,7,4,7,2,15,47.69,3.179333333,1.04148566
3,N11a,0,0,0,This looks like a male and female disagreeing.,11,N11,N,a,2,5,0,3,0,4,3,2,7,6,4,3,8,23.55,2.94375,1.122572778
3,N11b,0,0,0,This looks like a man and a woman (who is crying) have a disagreement.,11,N11,N,b,1,5,0,5,0,7,7,2,6,6,5,5,14,42.33,3.023571429,1.030493587
3,N11c,0,0,0,This is a man and woman having a discussion.  The woman is crying.,11,N11,N,c,1,5,0,4,0,6,7,1,6,2,6,4,13,42.41,3.262307692,1.136508937
3,P8a,0,0,0,This looks like a sports team in a huddle.,8,P8,P,a,0,0,2,0,2,0,7,0,7,4,6,0,9,27.97,3.107777778,0.734196462
3,P8b,0,0,0,This looks like a sports team in a huddle discussing plans.,8,P8,P,b,1,0,3,0,2,0,7,2,7,5,7,2,11,34.54,3.14,0.662585843
3,P8c,0,0,0,This is a sports team in a huddle.,8,P8,P,c,0,0,2,0,2,0,6,0,7,4,6,0,8,27.05,3.38125,0.642015521
3,P9a,0,0,0,A woman is crying.,9,P9,P,a,1,6,0,5,0,6,8,1,5,1,7,3,4,15.64,3.91,0.498865379
3,P9b,0,0,0,A woman is crying in a restaurant.,9,P9,P,b,1,6,0,6,0,6,8,1,6,1,8,3,7,26.78,3.825714286,0.697731017
3,P9c,0,0,0,A woman is crying at a table at a restaurant.,9,P9,P,c,1,6,0,6,0,6,9,1,6,1,9,3,10,36.07,3.607,1.022600715
3,N12a,0,0,0,A woman is presenting something at work.,12,N12,N,a,0,0,0,2,1,0,3,0,7,2,6,0,7,22.4,3.2,0.950333275
3,N12b,0,0,0,A woman is giving a presentation in front of co-workers.,12,N12,N,b,0,0,0,2,1,0,8,0,7,2,8,0,10,33.86,3.386,0.85390866
3,N12c,0,0,0,A woman is explaining or presenting something to several co-workers.,12,N12,N,c,0,0,0,2,2,0,3,1,7,2,7,1,10,29.68,2.968,1.150997635
3,P10a,0,0,0,This is a small group of people sitting.,10,P10,P,a,0,0,1,0,0,0,7,0,4,0,5,0,8,27.85,3.48125,1.139190659
3,P10b,0,0,0,This is a small group of people sitting and socializing.,10,P10,P,b,2,0,2,0,3,0,6,1,5,1,6,0,10,31.78,3.178,1.209166839
3,P10c,0,0,0,This looks to be a group of friends sitting and making conversation.,10,P10,P,c,2,0,2,0,4,0,7,1,5,2,6,1,12,32.88,2.74,1.047221432
3,P11a,0,0,0,This looks like two women on a living room couch.,11,P11,P,a,0,0,1,0,0,0,8,0,6,0,7,0,10,35.2,3.52,1.020424748
3,P11b,0,0,0,This is a picture of two women in their pajamas on the living room couch.,11,P11,P,b,0,0,2,0,0,0,8,0,7,0,9,0,15,53.09,3.539333333,1.115657824
3,P11c,0,0,0,This is a picture of two friends on a couch; one friend is painting the other friend's toenails.,11,P11,P,c,3,0,3,0,3,0,8,1,10,1,9,0,18,61.13,3.396111111,1.063684711
3,P12a,0,0,0,This looks to be a meeting.,12,P12,P,a,0,0,0,0,0,0,3,0,2,0,3,0,6,14.75,2.458333333,0.70260705
3,P12b,0,0,0,This looks like a get-together with friends.,12,P12,P,b,5,0,1,0,3,0,3,1,5,3,4,1,7,18.45,2.635714286,0.596010546
3,P12c,0,0,0,This picture depicts what looks like a lunch date with friends.,12,P12,P,c,5,0,2,0,4,0,3,2,6,4,6,1,11,32.17,2.924545455,0.978339038
4,N1a,0,0,0,A group of friends sit on their phone,1,N1,N,a,2,3,0,1,1,0,3,0,6,1,6,0,8,28.36,3.545,1.041441309
4,N1b,0,0,0,A group of friends are sitting outside on their phone,1,N1,N,b,1,0,0,1,1,0,6,0,6,0,7,0,10,34.46,3.446,1.09869822
4,N1c,0,0,0,"Three friends are on their phone while the fourth seems to be covering a yawn, bored by the other three",1,N1,N,c,1,3,0,5,0,4,8,6,8,7,8,4,20,51.66,2.718947368,1.130033897
4,N2a,0,0,0,A group of friends is gathered,2,N2,N,a,1,0,0,0,1,0,2,0,5,0,4,0,6,18.79,3.131666667,0.884769273
4,N2b,0,0,0,A group of four people are talking and whispering about a girl,2,N2,N,b,2,3,0,6,0,5,4,2,4,3,7,2,12,38.78,3.231666667,1.242737691
4,N2c,0,0,0,A group of people are talking and whispering about a girl behind her back,2,N2,N,c,1,5,0,7,0,7,6,3,5,4,6,3,14,46.22,3.301428571,1.183955932
4,P1a,0,0,0,A group of people are sitting together,1,P1,P,a,0,0,0,0,0,0,7,0,5,0,4,0,7,23.15,3.307142857,1.291894143
4,P1b,0,0,0,A group of four is having an intent talk,1,P1,P,b,1,0,0,4,1,0,3,2,5,3,5,2,9,25.57,2.841111111,1.131353663
4,P1c,0,0,0,A group of people are comforting their friend,1,P1,P,c,5,0,5,1,6,0,4,2,3,6,6,5,8,24.91,3.11375,1.027881837
4,N3a,0,0,0,People are laughing at a table,3,N3,N,a,5,0,0,0,6,0,7,1,6,0,7,3,6,17.86,3.572,1.258677878
4,N3b,0,0,0,People are laughing at a table,3,N3,N,b,5,0,0,0,6,0,7,1,6,0,7,3,6,17.86,3.572,1.258677878
4,N3c,0,0,0,"People are laughing at pointing at a woman, maybe making fun of her, as she tries to ignore them",3,N3,N,c,1,7,0,5,0,8,8,6,6,5,8,6,19,45.67,2.686470588,0.990088009
4,N4a,0,0,0,Two people are talking in a room,4,N4,N,a,0,0,0,0,0,0,7,0,6,0,6,0,7,25.86,3.694285714,1.057557834
4,N4b,0,0,0,"Two people are talking very intently, possibly even arguing or disagreeing",4,N4,N,b,2,5,0,3,0,5,4,4,6,3,4,2,11,30.21,2.746363636,1.123256629
4,N4c,0,0,0,"Two people are sitting next to each other and talking, their hands suggesting they are disagreeing or arguing",4,N4,N,c,1,5,0,4,0,6,8,4,7,3,7,2,18,51.2,2.844444444,1.177406033
4,P2a,0,0,0,A group of older friends are gathered,2,P2,P,a,2,0,2,0,1,0,4,1,6,0,3,0,7,19.43,2.775714286,0.836856362
4,P2b,0,0,0,A group of older friends are gathered for dinner,2,P2,P,b,2,0,3,0,3,0,7,1,5,1,6,0,9,25.56,2.84,1.027776727
4,P2c,0,0,0,"An older woman places a turkey on the table, in between two older men ",2,P2,P,c,1,0,3,0,5,0,9,0,9,1,9,0,14,47.25,3.375,1.155872963
4,N5a,0,0,0,A group of friends is on their phones,5,N5,N,a,0,0,0,2,0,0,6,0,6,0,6,0,8,27.49,3.43625,0.93126546
4,N5b,0,0,0,A group of three sits on their phones while a fourth person lounges,5,N5,N,b,0,0,0,2,0,1,8,0,7,0,7,0,13,42.39,3.5325,1.086705823
4,N5c,0,0,0,Three friends are on their phones while a fourth friend sits looking bored and slightly irritated,5,N5,N,c,1,3,0,4,0,5,8,4,7,4,8,4,16,44.32,2.954666667,1.025084433
4,N6a,0,0,0,A group of three friends are taking selfies together,6,N6,N,a,3,0,2,0,5,0,7,0,7,3,8,0,9,23.38,2.9225,0.829866599
4,N6b,0,0,0,One man is taking pictures of himself while his frineds look bored by his behavior,6,N6,N,b,2,4,0,3,1,4,7,4,7,5,8,4,15,42.25,3.017857143,1.048171878
4,N6c,0,0,0,Two friends are on their phones while the third friend in the middle is feeling bored and ignored,6,N6,N,c,1,5,0,4,0,5,6,6,6,6,7,5,18,47.63,2.801764706,1.042426468
4,N7a,0,0,0,A woman is speaking with someone,7,N7,N,a,0,0,0,1,0,0,3,0,5,0,3,0,6,21.05,3.508333333,0.836980685
4,N7b,0,0,0,A woman is arguing with someone,7,N7,N,b,1,6,0,3,0,5,3,1,5,3,5,2,6,20.1,3.35,0.882111104
4,N7c,0,0,0,Two young women are in an argument,7,N7,N,c,2,6,0,5,0,5,2,1,6,3,6,2,7,20.96,2.994285714,1.100452288
4,P3a,0,0,0,A woman is a little confused or stressed when giving a presentation,3,P3,P,a,2,3,1,2,0,5,3,4,6,6,4,4,12,35.73,2.9775,0.870330397
4,P3b,0,0,0,A woman seems confused or stressed while giving a presentation,3,P3,P,b,2,5,1,2,0,6,7,4,6,6,4,4,10,26.58,2.658,0.91271025
4,P3c,0,0,0,A woman seems a bit confused or distressed while giving a presentation to her coworkers,3,P3,P,c,2,5,1,3,0,6,6,4,7,6,6,4,15,43.14,2.876,1.010111734
4,P4a,0,0,0,A group of people sit at a table during a meeting,4,P4,P,a,0,0,0,0,0,0,8,0,7,0,6,0,11,36.51,3.319090909,1.227782184
4,P4b,0,0,0,A group of women in a meeting at work listen as their coworker or supervisor is speaking,4,P4,P,b,0,0,0,0,1,0,8,1,7,3,7,1,17,54.46,3.203529412,0.95519593
4,P4c,0,0,0,A group of women in a meeting at work listen while their coworker or supervisor is speaking to them,4,P4,P,c,0,0,0,0,1,0,8,1,7,3,7,1,19,59.14,3.112631579,0.96886441
4,P5a,0,0,0,A woman is yelling at a baby,5,P5,P,a,0,7,0,7,0,7,8,1,8,0,9,2,7,25.82,3.688571429,0.949305511
4,P5b,0,0,0,A woman is yelling at a child,5,P5,P,b,1,7,0,6,0,7,8,1,8,0,9,2,7,25.6,3.657142857,0.901068149
4,P5c,0,0,0,A woman is making funny faces at a child to try to make him laugh,5,P5,P,c,7,0,3,0,7,0,8,6,8,5,9,5,15,47.52,3.168,1.110509536
4,N8a,0,0,0,A woman comes into a room with another woman already inside,8,N8,N,a,0,0,0,1,0,0,8,0,7,6,7,0,11,35.23,3.202727273,1.053718092
4,N8b,0,0,0,A woman explains something to another woman who doesn't look impressed,8,N8,N,b,1,5,0,3,0,3,6,2,6,6,7,4,11,26.97,2.697,1.080823246
4,N8c,0,0,0,A woman is criticizing another woman ,8,N8,N,c,1,5,0,5,0,6,2,1,4,7,5,3,6,20.82,3.47,0.990171702
4,N9a,0,0,0,A hand is reaching out,9,N9,N,a,1,0,0,0,1,0,8,0,7,0,8,0,5,15.31,3.8275,0.662036001
4,N9b,0,0,0,Someone is taking a ring from someone elses hand,9,N9,N,b,0,5,0,2,0,2,8,1,7,2,9,0,9,30.66,3.406666667,1.112867917
4,N9c,0,0,0,A woman takes a ring out of the hand of a very upset man,9,N9,N,c,1,6,0,6,0,6,8,3,7,4,9,4,14,42.93,3.066428571,1.258452084
4,P6a,0,0,0,A man is listening to his friends talk,6,P6,P,a,0,0,2,0,1,0,7,1,6,2,6,0,8,26.93,3.36625,0.968916
4,P6b,0,0,0,A man listens to a conversation between two women,6,P6,P,b,0,0,2,0,1,0,7,0,6,0,6,0,9,30.95,3.438888889,0.974659485
4,P6c,0,0,0,"A group of people, maybe family, listen to a woman explain something",6,P6,P,c,1,0,2,0,3,0,6,2,7,0,6,1,12,36.03,3.0025,1.232817357
4,N10a,0,0,0,A group of people are gathered at a table,10,N10,N,a,0,0,0,0,0,0,7,0,7,0,6,0,9,28.58,3.175555556,1.208781526
4,N10b,0,0,0,A group of people are gathered at a table while one woman sits alone,10,N10,N,b,2,3,0,3,0,3,7,1,8,0,7,2,14,46.22,3.301428571,1.213043579
4,N10c,0,0,0,"A woman sits alone, feeling lonely and bogged down by her own thoughts, while her friends converse in the background",10,N10,N,c,1,7,0,5,0,8,4,7,7,8,6,6,20,56.04,2.802,0.964253734
4,P7a,0,0,0,A boy is held back from hitting someone by his friends,7,P7,P,a,2,5,0,5,0,7,8,2,7,4,9,2,11,37.03,3.366363636,1.000452625
4,P7b,0,0,0,"A boy is happy he scored a point in a sports game, and his teammates congratulate him",7,P7,P,b,8,0,4,0,7,0,6,4,5,7,8,4,17,57.73,3.395882353,0.756935093
4,P7c,0,0,0,"A boy is happy he achieved something in a sports game, and his teammates are congratulating him",7,P7,P,c,8,0,4,0,7,0,3,4,5,7,7,4,17,53.67,3.157058824,0.944462577
4,N11a,0,0,0,Two people are sitting together,11,N11,N,a,0,0,0,1,0,0,7,0,6,0,5,0,5,18.29,3.658,1.30538117
4,N11b,0,0,0,A man is pleading with a woman to do something,11,N11,N,b,2,5,0,5,0,3,3,2,6,6,6,5,10,30.1,3.01,1.119484008
4,N11c,0,0,0,A man is pleading with a woman about something while she looks very sad. Most likely she has just found out he's cheated and he's begging her to stay with him,11,N11,N,c,1,7,0,7,0,8,6,7,6,10,8,8,31,80.73,2.691,0.958678509
4,P8a,0,0,0,A woman listens intently to another woman,8,P8,P,a,1,0,3,0,1,0,7,2,5,2,5,2,7,22.07,3.152857143,1.098312559
4,P8b,0,0,0,A group of friends are all talking intently,8,P8,P,b,1,0,3,0,1,0,3,2,5,3,5,1,8,22.49,2.81125,0.96080974
4,P8c,0,0,0,A group of athletes talk with their coach about strategies in game,8,P8,P,c,1,0,3,0,2,0,3,2,5,5,7,2,12,38.07,3.1725,1.080463916
4,P9a,0,0,0,A woman wipes away a tear,9,P9,P,a,1,5,0,5,0,6,8,2,8,1,9,3,6,21.75,3.625,0.887620414
4,P9b,0,0,0,A woman whipes away a tear in a restaurant,9,P9,P,b,1,5,0,5,0,6,8,2,8,1,9,3,9,33.57,3.73,0.931665176
4,P9c,0,0,0,A woman sitting in a restaurant wipes away a tear while her friend next to her does the same,9,P9,P,c,2,5,0,6,0,6,9,2,9,1,8,4,19,58.95,3.102631579,1.060586013
4,N12a,0,0,0,A group is gathered in a large room,12,N12,N,a,0,0,0,0,0,0,6,0,5,0,5,0,8,28.46,3.5575,0.672027848
4,N12b,0,0,0,A woman in a company is giving instructions or explaining something to her colleagues or staff members,12,N12,N,b,1,0,0,1,0,0,4,1,6,3,6,1,17,51.2,3.011764706,0.962686575
4,N12c,0,0,0,"A woman is explaining something, most likely numbers from the graph or chart, to her colleage or employee",12,N12,N,c,0,0,0,1,0,0,3,2,7,4,7,1,18,46.48,2.734117647,1.196871228
4,P10a,0,0,0,"A bunch of friends are talking, but the girl in the white shirt feels left out",10,P10,P,a,2,5,1,3,0,5,6,6,5,6,7,5,16,46.53,2.908125,1.127251636
4,P10b,0,0,0,A group of friends is talking and bonding but the girl in the white shirt is feeling left out or sad,10,P10,P,b,2,5,1,4,0,6,6,6,5,6,6,6,21,63.09,3.004285714,1.114112074
4,P10c,0,0,0,A group is eating lunch together and bonding but the girl in the white shirt is feeling troubled by something or left out,10,P10,P,c,4,3,1,4,0,6,6,7,6,6,6,6,23,68.32,2.970434783,1.163777073
4,P11a,0,0,0,A woman puts her shoes on,11,P11,P,a,0,0,1,0,0,0,8,0,7,0,9,0,6,21.43,3.571666667,0.940923305
4,P11b,0,0,0,A woman is getting her toenails painted by a friend,11,P11,P,b,2,0,2,0,2,0,8,1,8,0,9,0,10,34.54,3.454,1.06540759
4,P11c,0,0,0,A teenage girl is getting her toenails painted by her close friend,11,P11,P,c,3,0,3,0,3,0,8,1,8,4,9,1,12,41.4,3.45,1.01738524
4,P12a,0,0,0,A man is sitting at a table of other people,12,P12,P,a,0,0,1,0,0,0,8,0,6,2,6,0,10,35.42,3.542,1.274543927
4,P12b,0,0,0,A man is listening to a friend talk to him and his friends,12,P12,P,b,1,0,2,0,2,0,7,1,7,2,6,0,13,39.86,3.066153846,1.009938434
4,P12c,0,0,0,A man is listenining to his friends talk to his other friends,12,P12,P,c,0,0,2,0,2,0,6,0,7,2,4,0,12,32.92,2.992727273,1.024315292
5,N1a,1,0,0,texting,1,N1,N,a,0,0,0,1,0,0,2,0,3,4,2,0,1,4.23,4.23,NA
5,N1b,1,0,0,texting,1,N1,N,b,0,0,0,1,0,0,2,0,3,4,2,0,1,4.23,4.23,NA
5,N1c,1,0,0,everyone minding their business,1,N1,N,c,5,0,0,3,0,0,2,1,2,4,2,1,4,12.04,3.01,0.387298335
5,N2a,1,0,0,fighting,2,N2,N,a,2,5,0,7,0,5,2,0,2,0,3,2,1,4.2,4.2,NA
5,N2b,1,0,0,gossipping,2,N2,N,b,0,5,0,5,0,5,1,0,2,3,2,2,1,3,3,NA
5,N2c,1,0,0,gossiping,2,N2,N,c,2,5,0,5,0,5,1,0,2,4,2,2,1,3,3,NA
5,P1a,1,0,0,friends discussing,1,P1,P,a,0,0,2,0,1,0,2,0,3,1,3,0,2,6.24,3.12,0.070710678
5,P1b,1,0,0,friends discussing,1,P1,P,b,0,0,1,2,1,0,2,0,3,1,3,0,2,6.24,3.12,0.070710678
5,P1c,1,0,0,friends discussing,1,P1,P,c,0,0,1,2,1,0,2,0,3,1,3,0,2,6.24,3.12,0.070710678
5,N3a,1,0,0,groups of friends catching up,3,N3,N,a,7,0,1,0,4,0,3,1,4,5,4,1,5,11.72,2.93,1.004689007
5,N3b,1,0,0,group of friends catching up,3,N3,N,b,7,0,1,0,4,0,3,0,4,5,4,1,5,11.72,2.93,1.004689007
5,N3c,1,0,0,groups of friends shading lady,3,N3,N,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16.57,3.314,1.054575744
5,N4a,1,0,0,chatting,4,N4,N,a,0,0,0,0,1,0,2,0,2,0,2,0,1,3.66,3.66,NA
5,N4b,1,0,0,talking,4,N4,N,b,0,0,0,0,0,0,2,0,3,0,2,0,1,4.07,4.07,NA
5,N4c,1,0,0,talking,4,N4,N,c,0,0,0,0,0,0,2,0,3,0,2,0,1,4.07,4.07,NA
5,P2a,1,0,0,old folks,2,P2,P,a,0,0,3,0,0,0,2,0,3,0,1,0,2,6.29,3.145,0.601040764
5,P2b,1,0,0,old folks,2,P2,P,b,0,0,3,0,0,0,2,0,3,0,1,0,2,6.29,3.145,0.601040764
5,P2c,1,0,0,celebration,2,P2,P,c,8,0,4,0,5,0,2,0,2,3,3,1,1,3.47,3.47,NA
5,N5a,1,0,0,friends chatting,5,N5,N,a,5,0,0,1,4,0,3,0,6,1,3,0,2,6.73,3.365,0.417193001
5,N5b,1,0,0,everyone minding their business,5,N5,N,b,5,0,0,2,0,0,2,1,2,4,2,1,4,12.04,3.01,0.387298335
5,N5c,1,0,0,everyone minding their business,5,N5,N,c,5,0,0,3,0,0,2,1,2,4,2,1,4,12.04,3.01,0.387298335
5,N6a,1,0,0,catching up with friends,6,N6,N,a,7,0,2,0,4,0,2,0,3,5,3,1,4,7.93,2.643333333,0.566950909
5,N6b,1,0,0,taking a selfie,6,N6,N,b,0,0,2,0,3,0,8,0,5,2,8,0,3,6.31,3.155,0.134350288
5,N6c,1,0,0,everyone focusing on their business,6,N6,N,c,5,0,0,3,0,0,2,1,1,2,2,1,5,15.14,3.028,0.41275901
5,N7a,1,0,0,playing,7,N7,N,a,5,0,1,0,4,0,2,0,1,0,2,1,1,3.24,3.24,NA
5,N7b,1,0,0,playing,7,N7,N,b,5,0,1,0,4,0,2,0,1,0,2,1,1,3.24,3.24,NA
5,N7c,1,0,0,arguments,7,N7,N,c,2,5,0,5,0,5,0,0,2,3,2,2,1,2.85,2.85,NA
5,P3a,1,0,0,a meeting,3,P3,P,a,0,0,1,0,0,0,1,0,3,3,3,0,2,6.25,3.125,0.176776695
5,P3b,1,0,0,meeting,3,P3,P,b,0,0,1,0,0,0,1,0,3,3,3,0,1,3,3,NA
5,P3c,1,0,0,a meeting,3,P3,P,c,0,0,1,0,0,0,1,0,3,3,3,0,2,6.25,3.125,0.176776695
5,P4a,1,0,0,guys gisting,4,P4,P,a,0,0,1,0,0,3,2,0,4,2,3,1,2,4.68,4.68,NA
5,P4b,1,0,0,guys gisting,4,P4,P,b,0,0,1,0,0,3,2,0,4,2,3,1,2,4.68,4.68,NA
5,P4c,1,0,0,a meeting,4,P4,P,c,0,0,1,0,0,0,1,0,3,3,3,0,2,6.25,3.125,0.176776695
5,P5a,1,0,0,a woman yelling,5,P5,P,a,1,7,0,6,0,5,8,0,6,1,6,2,3,11.57,3.856666667,0.605006887
5,P5b,1,0,0,a woman playing with a baby,5,P5,P,b,7,0,3,0,6,0,9,0,7,2,8,2,6,21.2,3.533333333,1.059012118
5,P5c,1,0,0,a woman playing with a baby,5,P5,P,c,7,0,3,0,6,0,8,0,7,2,8,2,6,21.2,3.533333333,1.059012118
5,N8a,1,0,0,ignoring,8,N8,N,a,0,5,0,3,0,3,0,0,0,7,2,2,1,2.22,2.22,NA
5,N8b,1,0,0,ignoring,8,N8,N,b,0,5,0,3,0,3,0,0,0,7,2,2,1,2.22,2.22,NA
5,N8c,1,0,0,ignoring,8,N8,N,c,0,5,0,3,0,3,0,0,0,7,2,2,1,2.22,2.22,NA
5,N9a,1,0,0,begging,9,N9,N,a,0,5,0,5,0,3,2,1,4,6,3,3,1,2.96,2.96,NA
5,N9b,1,0,0,receiving a ring,9,N9,N,b,5,0,1,0,2,0,7,1,5,1,7,0,3,10.75,3.583333333,1.098605176
5,N9c,1,0,0,a lady is returning a ring,9,N9,N,c,2,2,0,6,0,2,7,1,6,3,8,1,6,22.54,3.756666667,0.721184211
5,P6a,1,0,0,chatting,6,P6,P,a,0,0,2,0,0,0,2,0,3,4,2,0,1,3.66,3.66,NA
5,P6b,1,0,0,chatting,6,P6,P,b,0,0,2,0,0,0,2,0,3,4,2,0,1,3.66,3.66,NA
5,P6c,1,0,0,chatting,6,P6,P,c,0,0,2,0,0,0,2,0,3,4,2,0,1,3.66,3.66,NA
5,N10a,1,0,0,family time,10,N10,N,a,8,0,1,0,4,0,2,0,2,2,3,1,2,7.3,3.65,0.820243866
5,N10b,1,0,0,friends playing,10,N10,N,b,7,0,1,0,5,0,6,0,5,1,6,1,2,6.31,3.155,0.120208153
5,N10c,1,0,0,friends ingoring one of theirs,10,N10,N,c,1,7,0,4,0,5,2,1,4,5,6,4,5,12.05,3.0125,0.971197714
5,P7a,1,0,0,goal celebration,7,P7,P,a,7,0,4,0,6,0,2,0,5,5,8,2,2,6.53,3.265,0.28991378
5,P7b,1,0,0,goal celebration,7,P7,P,b,2,0,4,0,6,0,2,0,5,5,8,2,2,6.53,3.265,0.28991378
5,P7c,1,0,0,goal celebration,7,P7,P,c,1,0,4,0,6,0,2,0,5,5,8,2,2,6.53,3.265,0.28991378
5,N11a,1,0,0,a misunderstanding,11,N11,N,a,0,5,0,3,0,3,0,0,0,7,2,3,2,5.1,2.55,0.989949494
5,N11b,1,0,0,a man begging,11,N11,N,b,1,5,0,5,0,4,7,1,7,4,5,3,3,11,3.666666667,0.983581889
5,N11c,1,0,0,a man begging,11,N11,N,c,1,5,0,6,0,4,6,1,7,4,5,3,3,11,3.666666667,0.983581889
5,P8a,1,0,0,pep talk,8,P8,P,a,7,0,3,0,4,0,0,0,4,4,4,1,2,2.83,2.83,NA
5,P8b,1,0,0,coach giving a pep talk,8,P8,P,b,8,0,3,0,5,0,3,0,6,4,7,2,5,13.03,3.2575,0.608132387
5,P8c,1,0,0,coach giving a pep talk,8,P8,P,c,8,0,3,0,5,0,3,0,6,4,7,2,5,13.03,3.2575,0.608132387
5,P9a,1,0,0,woman crying,9,P9,P,a,1,7,0,5,0,6,8,0,7,1,8,3,2,8.46,4.23,0.325269119
5,P9b,1,0,0,woman crying,9,P9,P,b,1,7,0,5,0,6,8,0,7,1,8,3,2,8.46,4.23,0.325269119
5,P9c,1,0,0,woman crying,9,P9,P,c,1,7,0,5,0,6,8,1,7,1,8,3,2,8.46,4.23,0.325269119
5,N12a,1,0,0,a meeting,12,N12,N,a,0,0,0,0,0,0,1,0,4,3,3,0,2,6.25,3.125,0.176776695
5,N12b,1,0,0,a meeting,12,N12,N,b,0,0,0,0,0,0,1,0,4,3,3,0,2,6.25,3.125,0.176776695
5,N12c,1,0,0,a meeting,12,N12,N,c,0,0,0,0,0,0,1,0,4,3,3,0,2,6.25,3.125,0.176776695
5,P10a,1,0,0,kids playing,10,P10,P,a,7,0,2,0,4,0,7,0,6,1,7,1,2,7.8,3.9,0.933380951
5,P10b,1,0,0,kids playing,10,P10,P,b,7,0,2,0,4,0,7,0,6,1,4,1,2,7.8,3.9,0.933380951
5,P10c,1,0,0,friends playing,10,P10,P,c,7,0,2,0,5,0,3,0,6,1,4,1,2,6.31,3.155,0.120208153
5,P11a,1,0,0,playing,11,P11,P,a,5,0,1,0,4,0,2,0,4,2,2,0,1,3.24,3.24,NA
5,P11b,1,0,0,a lady helping her friend with her leg,11,P11,P,b,5,0,2,0,5,0,7,1,6,1,7,2,8,26.04,3.255,0.914845811
5,P11c,1,0,0,a lady helping her friend with her leg care,11,P11,P,c,5,0,3,0,5,0,7,1,6,1,7,2,9,28.37,3.152222222,0.90961225
5,P12a,1,0,0,staring,12,P12,P,a,0,5,0,1,0,0,2,0,7,4,2,2,1,4.1,4.1,NA
